item_uid,category,model,temp,trial,raw_response,parsed_letter,key_letter,correct
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,15,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,13,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,18,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,16,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,19,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,20,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,21,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,23,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,10,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,24,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,22,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,25,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,26,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,27,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,28,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,17,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,2,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,29,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,30,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,3,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,5,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,6,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,4,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,7,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,8,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,11,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,10,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,12,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,9,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,12,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,13,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,18,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,15,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,16,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,14,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,17,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,19,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,20,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,22,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,21,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,23,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,24,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,25,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,27,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,29,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,26,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,28,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.0,30,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,2,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,4,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,5,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,3,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,6,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,7,2,B,B,1
115_2026-AM-47,Knowledge,claude-opus-4.5,1.0,4,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,8,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,11,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,10,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,9,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,14,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,13,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,12,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,15,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,17,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,16,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,18,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,21,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,19,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,20,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,23,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,22,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,25,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,24,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,26,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,27,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,28,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,29,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,0.5,30,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,3,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,2,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,6,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,4,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,5,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,7,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,8,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,10,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,9,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,13,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,12,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,14,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,11,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,15,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,16,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,17,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,19,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,18,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,20,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,21,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,22,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,23,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,24,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,27,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,26,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,25,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,28,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,29,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.0,30,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,2,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,3,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,5,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,4,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,6,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,8,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,7,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,9,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,11,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,10,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,13,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,15,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,12,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,14,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,16,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,17,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,20,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,19,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,18,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,22,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,21,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,23,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,26,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,27,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,25,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,24,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,29,2,B,B,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,28,2,B,B,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,2,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,3,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,5,4,D,D,1
115_2026-AM-47,Knowledge,gemini-2.5-flash-lite,1.5,30,2,B,B,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,7,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,4,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,6,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,8,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,10,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,11,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,9,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,12,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,14,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,13,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,15,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,16,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,17,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,18,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,19,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,20,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,21,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,22,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,25,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,23,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,26,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,27,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,28,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,24,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,29,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.0,30,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,3,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,2,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,4,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,6,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,7,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,5,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,8,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,9,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,10,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,11,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,13,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,12,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,14,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,15,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,17,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,16,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,18,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,20,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,19,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,21,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,23,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,26,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,22,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,25,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,24,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,27,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,28,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,29,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,0.5,30,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,5,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,4,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,6,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,7,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,8,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,9,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,10,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,11,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,12,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,14,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,13,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,2,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,15,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,3,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,16,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,18,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,21,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,19,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,17,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,20,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,22,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,23,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,27,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,25,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,26,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,28,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,30,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,29,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.0,24,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,3,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,4,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,6,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,2,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,7,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,5,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,9,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,8,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,12,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,13,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,11,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,14,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,15,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,16,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,17,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,18,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,19,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,21,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,20,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,22,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,25,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,23,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,27,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,10,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,24,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,26,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,28,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,29,4,D,D,1
115_2026-AM-49,Knowledge,gpt-4o,1.5,30,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,2,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,6,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,4,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,7,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,3,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,11,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,9,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,12,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,14,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,15,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,16,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,8,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,13,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,17,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,10,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,18,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,21,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,22,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,23,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,24,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,20,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,26,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,27,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,25,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,29,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,28,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,3,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,4,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,5,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,2,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,6,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,7,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,8,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,19,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,9,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,30,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,11,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,12,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.0,5,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,15,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,13,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,17,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,10,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,18,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,16,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,19,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,21,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,20,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,22,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,23,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,25,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,24,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,26,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,27,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,28,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,2,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,30,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,0.5,29,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,3,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,5,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,6,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,4,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,9,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,8,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,11,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,12,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,13,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,7,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,15,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,10,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,16,4,D,D,1
115_2026-AM-38,Knowledge,gpt-4o,0.5,27,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,17,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,19,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,14,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,18,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,21,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,20,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,24,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,26,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,28,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,27,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,29,4,D,D,1
115_2026-AM-49,Knowledge,gemini-2.5-flash-lite,0.0,2,4,D,D,1
115_2026-AM-49,Knowledge,gemini-2.5-flash-lite,0.0,3,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,30,4,D,D,1
115_2026-AM-49,Knowledge,claude-opus-4.5,1.0,25,4,D,D,1
115_2026-AM-49,Knowledge,gemini-2.5-flash-lite,0.0,5,4,D,D,1
115_2026-AM-49,Knowledge,gemini-2.5-flash-lite,0.0,4,4,D,D,1
115_2026-AM-49,Knowledge,gemini-2.5-flash-lite,0.0,8,4,D,D,1
115_2026-AM-49,Knowledge,gemini-2.5-flash-lite,0.0,6,4,D,D,1
115_2026-AM-49,Knowledge,gemini-2.5-flash-lite,0.0,7,4,D,D,1
115_2026-AM-49,Knowledge,gemini-2.5-flash-lite,0.0,9,4,D,D,1
